EmployeeID,Attrition,Age,HomeToWork,HourlnWeek,Involvement,WorkLifeBalance,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,LastPromotion,CurrentProfile,MonthlyIncome,TravelProfile_Rarely,TravelProfile_Yes,Department_Analytics,Department_Marketing,Department_Sales,EducationField_CA,EducationField_Engineer,EducationField_Marketing Diploma,EducationField_Statistics,Gender_F,Gender_M,Designation_AVP,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,MaritalStatus_Married,MaritalStatus_Single
5113791,0,36,5,69,3,4,1,0,2,0,19,3,3,18014,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
5113792,0,35,16,41,3,4,3,1,2,0,24,2,2,24628,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
5113793,0,37,4,57,3,3,1,1,2,0,17,1,3,22428,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
5113794,0,31,1,66,3,3,5,1,1,0,17,0,3,19148,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
5113795,0,36,22,59,3,5,1,1,7,0,25,1,2,17258,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5113796,0,48,17,66,3,2,4,0,9,0,24,2,8,21467,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
5113797,1,25,25,73,5,4,2,0,1,1,19,1,0,16118,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5113798,0,36,11,46,2,5,3,1,3,1,18,1,7,17213,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
5113799,0,43,29,72,1,3,3,1,4,0,17,1,2,19739,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5113800,1,36,25,50,4,4,3,0,5,1,19,0,3,17028,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5113801,1,25,25,73,5,1,2,1,1,1,19,1,0,16118,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5113802,0,44,14,32,3,5,3,1,2,0,19,1,10,23510,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
5113803,0,49,18,67,3,2,5,1,9,0,18,8,7,18367,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5113804,0,36,4,53,3,4,2,0,4,0,20,1,4,17097,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5113805,1,52,11,55,5,4,1,0,3,0,21,1,4,26650,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
5113806,0,28,10,62,3,2,2,0,1,0,21,0,7,20253,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
5113807,0,36,10,59,3,4,1,1,1,0,17,2,1,17288,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
5113808,0,36,30,51,3,3,3,0,3,0,19,1,8,22883,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5113809,1,49,12,43,3,5,1,1,1,0,23,7,7,22654,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
5113810,0,46,5,33,4,3,4,0,2,0,19,0,8,33789,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0
5113811,0,56,5,69,3,4,2,0,3,1,19,2,3,32659,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
5113812,0,28,20,78,4,3,5,1,1,0,17,3,3,18196,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
5113813,1,31,9,72,3,4,3,0,1,0,17,2,2,17610,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5113814,0,45,8,77,1,1,3,1,4,0,22,0,2,21434,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5113815,1,58,3,59,4,3,2,0,9,1,19,0,0,17380,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5113816,0,31,21,59,3,2,3,1,1,0,16,0,2,19197,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5113817,0,36,3,51,3,3,1,1,3,0,20,6,7,19502,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
5113818,0,43,5,37,3,5,5,0,1,0,23,14,8,33665,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
5113819,0,27,5,38,4,3,2,0,1,0,18,2,2,19904,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5113820,0,31,13,66,3,3,3,0,10,0,20,1,3,25667,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
5113821,0,35,8,59,3,1,3,0,3,0,26,1,6,25221,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
5113822,0,34,1,64,3,2,4,0,1,0,20,1,3,19325,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5113823,0,33,13,57,3,5,2,1,2,0,18,1,9,21396,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5113824,0,31,19,35,3,3,1,1,2,0,18,1,2,18862,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5113825,0,54,4,52,3,4,5,0,2,0,19,0,5,20940,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
5113826,1,58,24,64,3,3,2,0,1,0,17,15,6,25312,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5113827,0,37,1,59,3,1,2,1,4,0,22,1,2,22491,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
5113828,1,36,6,56,3,5,2,1,3,0,19,0,0,17086,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
5113829,1,37,11,58,3,5,5,1,1,0,20,0,8,19213,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
5113830,1,38,14,63,5,1,4,0,6,0,21,0,1,20777,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
5113831,0,54,16,59,1,5,5,0,2,0,17,2,4,20450,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
5113832,0,29,2,67,3,4,1,0,1,0,20,1,2,18760,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5113833,0,40,13,47,3,2,5,1,2,0,17,7,7,19448,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
5113834,0,52,8,56,3,4,4,1,2,1,17,1,11,30026,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
5113835,0,34,4,32,5,4,1,0,5,0,17,2,2,21029,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
5113836,1,19,9,72,3,4,1,0,2,1,18,1,1,17569,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
5113837,0,47,27,68,3,4,3,0,3,0,16,1,0,34658,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0
5113838,0,31,13,65,3,4,1,0,8,1,28,0,2,18929,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5113839,0,55,3,58,5,1,3,0,4,0,19,9,11,34187,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
5113840,0,42,3,51,1,4,5,0,2,0,22,1,8,24392,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
5113841,0,45,29,48,4,3,4,1,1,0,16,8,6,31704,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
5113842,0,43,3,45,4,1,1,0,10,1,19,1,3,22062,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
5113843,0,56,5,60,5,4,3,0,5,0,20,10,12,35187,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
5113844,0,36,9,54,3,3,2,1,4,0,18,0,7,20079,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
5113845,1,41,9,57,5,4,2,0,4,1,18,1,0,17778,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5113846,0,42,9,66,3,2,2,0,1,0,18,14,9,33430,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
5113847,1,36,6,56,3,2,1,1,3,0,19,0,0,17086,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
5113848,0,36,5,37,4,4,2,1,1,0,21,0,8,20810,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
5113849,0,34,24,81,1,3,4,1,2,0,24,3,14,18028,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5113850,0,36,8,65,3,4,1,0,2,0,23,0,1,19678,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
5113851,0,36,13,51,4,5,2,0,0,0,16,7,8,23858,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
5113852,0,43,5,54,3,5,3,1,1,1,17,2,1,18696,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5113853,1,57,17,74,3,5,4,0,10,1,24,5,4,20963,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5113854,0,30,23,47,3,4,1,0,3,0,19,1,3,22931,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
5113855,0,40,10,35,3,4,4,0,8,1,19,0,0,18617,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5113856,0,50,14,82,3,4,1,1,4,0,18,1,5,20507,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
5113857,0,38,3,75,1,2,5,0,6,1,17,4,12,20980,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
5113858,0,40,10,47,3,3,5,1,0,0,17,7,1,20473,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
5113859,1,30,28,73,4,5,4,0,6,0,22,2,2,18546,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
5113860,0,45,8,59,3,1,5,0,2,0,22,0,0,24724,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
5113861,0,36,8,64,3,1,4,0,1,0,19,1,14,24095,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
5113862,1,43,10,55,5,5,3,1,8,0,18,1,3,20346,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
5113863,0,36,3,54,4,2,5,0,4,0,18,0,4,17176,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
5113864,0,26,6,70,3,3,5,0,2,1,24,1,4,20194,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5113865,0,35,4,41,4,1,3,1,1,0,23,0,0,16281,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5113866,1,28,25,59,3,2,4,0,1,1,22,0,0,17408,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5113867,1,33,5,54,4,4,4,0,8,1,18,3,3,25907,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5113868,0,45,21,79,3,5,2,1,0,1,19,4,10,28496,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
5113869,0,54,4,62,4,1,3,0,5,1,26,1,3,28965,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
5113870,0,46,31,50,4,5,4,0,2,0,17,9,7,32704,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
5113871,0,45,20,76,5,2,3,1,3,0,19,1,1,18290,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5113872,1,32,17,72,5,2,5,1,1,1,27,6,2,18919,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
5113873,0,38,5,82,4,2,1,0,6,0,20,1,1,21163,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5113874,0,32,12,44,4,3,4,1,1,1,22,3,3,18657,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5113875,0,39,26,54,3,4,1,0,10,0,20,2,3,21745,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5113876,0,36,4,59,3,5,3,1,2,0,28,1,2,17223,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5113877,0,26,6,70,3,2,5,1,2,1,24,1,4,20194,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
5113878,0,30,5,59,3,5,1,0,2,0,25,2,4,24853,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5113879,0,55,19,53,3,2,4,1,3,0,28,7,7,31835,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
5113880,0,28,9,63,4,1,2,0,1,0,18,0,4,21692,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5113881,0,43,12,65,4,3,1,1,9,0,28,1,2,35613,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
5113882,0,33,10,63,4,4,3,0,2,0,20,5,9,21484,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
5113883,0,30,9,66,5,4,3,0,1,0,30,0,9,17613,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5113884,0,47,11,76,4,4,5,1,9,1,29,2,8,20615,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
5113885,0,52,26,51,4,3,2,1,3,0,27,0,0,28826,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
5113886,1,35,10,68,5,3,3,0,2,1,30,1,7,22074,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
5113887,0,23,10,37,3,2,5,0,1,0,19,0,2,17500,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
5113888,0,29,9,39,5,5,5,0,3,0,18,0,7,24715,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
5113889,0,37,3,75,3,4,3,0,7,0,19,1,1,22815,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
5113890,0,26,1,71,5,3,2,0,3,0,19,2,0,19364,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5113891,1,36,6,56,3,3,1,0,3,0,19,0,0,17086,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
5113892,1,19,11,66,4,1,4,1,1,1,30,0,0,16859,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5113893,1,45,6,61,3,5,5,1,5,0,18,2,3,18362,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5113894,0,50,11,63,4,2,4,1,2,0,29,2,8,21130,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
5113895,0,20,34,57,4,1,3,1,1,0,17,1,2,18033,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5113896,0,48,3,37,3,1,2,1,2,0,19,6,2,19051,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
5113897,1,31,1,80,1,3,4,1,1,0,16,4,7,22446,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
5113898,0,38,3,58,3,5,3,1,9,0,19,0,0,21553,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5113899,0,29,3,69,3,2,5,1,2,0,31,2,3,19591,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5113900,0,41,8,50,4,1,5,1,6,1,27,2,13,26475,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
5113901,0,23,29,57,4,3,3,0,2,1,20,2,2,18814,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5113902,0,38,22,34,3,5,4,0,2,1,19,1,10,23642,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
5113903,0,41,11,74,3,5,1,1,4,1,24,3,3,20069,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5113904,0,28,23,62,3,4,3,1,2,0,20,1,8,25981,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
5113905,1,29,11,59,4,4,5,0,6,1,25,0,0,17404,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
5113906,0,35,17,59,1,2,4,1,0,0,18,0,3,17426,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5113907,0,36,17,49,3,5,3,0,1,0,19,1,4,17144,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5113908,0,36,1,60,3,2,5,0,2,0,27,1,0,17066,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
5113909,1,55,3,37,3,1,1,0,4,0,21,7,3,20160,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
5113910,1,26,17,59,3,4,4,1,2,1,18,0,2,17373,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5113911,0,28,8,57,3,5,4,1,2,1,18,2,3,18478,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
5113912,0,36,3,64,3,1,3,1,2,0,20,1,9,24789,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
5113913,1,59,5,53,3,4,3,0,5,0,30,1,1,18479,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
5113914,0,32,9,80,2,5,4,1,1,0,25,0,3,17794,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5113915,0,38,11,61,3,2,4,1,3,0,19,5,8,20071,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
5113916,0,25,1,51,3,4,2,0,4,0,16,0,2,18229,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5113917,0,36,26,32,3,4,5,0,4,1,21,3,3,20014,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
5113918,1,23,9,63,4,1,3,0,1,1,16,1,2,18989,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5113919,1,29,28,35,3,3,2,1,1,0,27,1,9,22639,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
5113920,0,32,8,58,3,3,1,0,1,1,18,0,4,20821,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
5113921,0,29,3,78,4,2,4,1,2,0,24,0,0,21644,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
5113922,0,30,3,78,5,4,1,1,2,0,24,3,2,18720,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5113923,1,46,10,52,3,4,1,1,4,0,16,4,3,25096,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
5113924,1,21,9,60,2,4,4,1,1,0,20,0,0,17716,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
5113925,1,48,1,68,4,4,3,1,9,1,18,0,0,20381,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
5113926,0,28,13,70,4,4,2,1,2,1,17,5,5,21769,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
5113927,0,41,8,50,4,5,5,0,6,1,27,2,13,26475,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
5113928,0,34,7,49,4,4,4,0,7,0,27,2,2,18622,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5113929,0,26,1,52,4,2,5,0,1,0,17,0,7,19294,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
5113930,0,36,9,54,5,1,1,1,2,0,19,12,9,22646,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
5113931,0,43,15,59,3,3,4,1,9,0,28,1,2,18766,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5113932,1,21,11,36,4,1,5,0,1,0,18,1,0,16416,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
5113933,1,25,10,57,3,5,3,1,2,1,22,2,2,18886,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5113934,0,41,17,46,4,5,3,0,2,0,20,5,10,35626,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
5113935,1,31,6,60,3,4,5,1,6,1,17,1,5,18657,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
5113936,0,41,7,65,4,5,4,0,6,1,20,1,2,21032,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
5113937,0,30,4,61,3,5,5,1,1,0,18,1,3,21373,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5113938,1,36,25,50,4,3,3,0,5,1,19,0,3,17028,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5113939,0,39,6,78,3,5,3,0,1,0,18,6,14,26609,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
5113940,0,36,13,51,4,4,1,0,0,0,16,7,8,23858,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
5113941,1,26,22,38,4,5,4,1,2,1,24,1,1,18413,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
5113942,0,42,31,62,4,3,4,0,1,0,29,1,11,29570,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
5113943,0,43,29,62,3,1,5,0,4,1,23,1,1,29191,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5113944,1,29,5,81,3,5,3,0,3,0,17,1,1,19485,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5113945,0,60,28,61,3,2,5,0,8,0,17,8,10,23637,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
5113946,0,35,7,66,3,5,1,1,3,1,19,2,1,25713,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
5113947,0,61,19,56,3,5,5,0,9,0,20,3,3,21405,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5113948,0,42,8,59,1,5,4,1,6,1,21,0,0,17372,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
5113949,0,49,18,67,3,3,5,1,9,0,18,8,7,18367,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5113950,0,40,13,61,3,3,5,0,2,1,20,12,11,33068,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
5113951,1,33,11,38,5,1,2,0,7,0,18,1,3,18408,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
5113952,0,55,1,70,3,4,2,0,3,0,19,1,0,25239,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
5113953,0,43,5,58,3,1,3,1,6,0,17,5,15,34880,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
5113954,0,27,11,68,4,5,2,1,1,1,16,0,4,20769,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
5113955,0,40,3,54,3,4,3,0,2,1,20,2,7,35197,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
5113956,0,26,9,61,1,1,1,1,0,0,23,7,7,17544,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5113957,0,34,3,45,4,2,3,1,1,0,22,1,9,24547,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
5113958,0,37,21,75,3,2,1,0,2,0,19,2,8,18153,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5113959,1,41,10,75,3,1,5,1,4,1,20,1,4,18166,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5113960,0,28,5,49,3,3,2,0,1,0,24,3,3,20227,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
5113961,0,42,8,57,1,3,4,0,4,0,19,2,3,22870,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
5113962,0,42,9,51,3,4,3,0,4,0,18,0,2,18968,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
5113963,0,27,3,47,3,4,2,1,0,0,23,2,2,19227,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
5113964,0,34,1,45,3,3,1,0,9,0,22,2,1,20484,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5113965,0,35,19,60,3,2,1,1,2,0,16,2,2,24362,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
5113966,1,21,14,70,4,2,5,0,2,1,21,1,1,18600,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
5113967,0,45,4,44,3,5,1,1,7,1,18,2,3,18436,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5113968,0,37,3,47,3,3,1,0,5,0,21,1,1,22653,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
5113969,1,52,7,36,3,2,3,1,10,1,18,3,8,18461,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5113970,1,32,8,79,3,5,3,0,1,0,23,1,1,19883,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
5113971,1,38,14,63,5,1,4,0,6,0,21,0,1,20777,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
5113972,1,51,9,53,5,3,1,0,2,0,20,0,3,25650,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
5113973,0,38,26,51,4,1,4,1,3,0,22,0,1,27061,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
5113974,1,49,3,70,4,2,3,0,10,1,19,1,1,21381,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
5113975,0,30,26,53,1,3,3,0,2,0,30,1,8,18700,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5113976,0,43,4,66,5,2,1,0,3,0,19,0,7,34740,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
5113977,1,36,1,59,4,5,5,1,1,1,16,0,0,17319,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
5113978,1,53,25,66,3,1,5,0,6,1,18,2,2,25448,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
5113979,0,40,15,44,4,4,3,0,1,0,19,4,9,34626,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
5113980,0,34,7,45,4,5,4,1,6,0,20,0,0,19505,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
5113981,0,55,3,67,3,1,1,1,2,1,18,1,2,31659,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
5113982,0,32,1,33,3,2,2,1,1,1,27,7,8,21162,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5113983,0,36,8,64,3,2,4,1,1,0,19,1,14,24095,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
5113984,0,44,9,61,3,1,5,0,1,1,18,7,1,17559,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5113985,1,36,28,68,3,5,4,0,2,1,25,8,9,18022,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
5113986,0,53,3,78,4,4,2,0,2,0,21,3,7,30427,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
5113987,0,51,9,66,3,3,1,1,1,0,16,0,0,17723,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
5113988,0,34,10,56,3,1,5,0,1,0,20,1,4,20373,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
